,Location Name,City,DOE Need (with Truancy),Crime,Obesity,6-8 attendance,Need Score,Latitude,Longitude
555,555,3,89,94,41,40,57,31.556,-102.044
556,556,0,25,17,99,98,74,31.223,-102.364
557,557,0,21,57,59,40,52,31.247,-100.805
558,558,2,98,26,57,39,59,31.542,-102.509
559,559,0,20,87,38,90,89,32.235,-102.835
560,560,1,41,18,11,91,31,32.983,-101.543
561,561,3,65,6,86,38,33,32.679,-102.288
562,562,0,51,57,71,95,70,31.511,-102.613
563,563,3,13,17,15,1,7,32.7,-102.09
564,564,1,25,51,47,87,80,32.92,-100.36
565,565,0,74,75,33,9,2,31.132,-102.191
566,566,5,56,16,11,42,15,31.087,-101.112
567,567,0,21,73,55,92,50,32.016,-102.88
568,568,3,87,54,22,45,27,32.86,-102.234
569,569,2,35,57,19,4,78,32.268,-100.473
570,570,1,82,37,63,52,70,31.981,-102.751
571,571,0,35,49,17,53,25,32.316,-100.847
572,572,1,80,69,2,48,100,32.46,-101.53
573,573,3,69,100,62,44,72,32.028,-101.683
574,574,3,34,23,3,40,76,31.448,-102.88
575,575,2,7,60,67,45,98,32.196,-102.047
576,576,1,12,31,84,30,34,32.092,-102.771
577,577,1,73,49,45,22,22,31.484,-100.574
578,578,2,94,89,45,75,3,32.44,-100.131
579,579,2,72,72,18,72,24,32.713,-100.984
580,580,4,39,22,62,4,11,31.115,-102.048
581,581,4,28,2,67,61,0,31.679,-100.485
582,582,1,16,43,91,22,41,31.121,-102.911
583,583,1,75,90,18,99,14,32.733,-100.845
584,584,2,9,47,90,84,50,32.2,-102.587
585,585,2,38,41,17,20,93,32.942,-101.211
586,586,5,62,83,40,22,90,32.983,-100.699
587,587,5,78,100,45,28,85,32.206,-102.282
588,588,3,39,93,88,37,16,31.363,-100.015
589,589,0,89,73,50,98,72,31.066,-102.255
590,590,4,40,78,28,81,72,31.213,-100.968
591,591,1,42,95,9,30,44,31.654,-102.313
592,592,5,11,90,85,81,93,32.815,-101.625
593,593,3,1,33,26,31,88,31.138,-101.565
594,594,2,100,13,92,0,6,31.79,-101.206
595,595,5,53,21,52,63,48,31.719,-100.764
596,596,3,12,61,100,73,83,32.552,-100.186
597,597,1,20,57,9,4,37,31.041,-101.695
598,598,2,13,9,43,21,48,31.329,-100.002
599,599,0,70,11,43,76,78,32.829,-101.023
600,600,5,3,55,83,21,77,32.822,-101.222
601,601,1,6,12,42,26,24,31.838,-100.145
602,602,4,92,93,69,33,84,31.576,-101.782
603,603,1,12,6,50,73,70,32.72,-100.99
604,604,1,6,46,0,54,11,31.603,-100.289
605,605,5,76,61,25,12,3,31.423,-102.301
606,606,5,37,10,60,14,39,32.607,-101.372
607,607,3,62,84,33,11,82,32.114,-101.413
608,608,1,47,48,47,23,57,31.091,-101.922
609,609,3,59,33,28,34,72,31.126,-102.381
610,610,5,85,12,10,85,44,32.655,-100.783
611,611,3,96,75,29,70,7,32.721,-101.415
612,612,4,53,68,87,60,73,32.805,-102.035
613,613,3,38,10,50,91,4,32.028,-100.661
614,614,4,73,86,79,18,15,32.944,-101.161
615,615,1,21,27,24,16,5,31.867,-102.68
616,616,5,55,25,80,18,76,31.528,-101.691
617,617,5,8,11,49,71,50,32.13,-101.665
618,618,2,66,58,1,100,89,32.276,-100.594
619,619,4,100,53,14,53,19,31.303,-100.68
620,620,4,74,97,12,13,72,32.596,-102.587
621,621,2,68,44,52,33,49,32.341,-101.012
622,622,4,77,60,4,22,35,31.825,-102.411
623,623,4,77,87,88,51,4,31.81,-101.643
624,624,5,30,6,95,60,34,32.837,-101.475
625,625,0,43,38,39,35,62,32.757,-100.149
626,626,5,12,29,17,38,95,31.907,-101.686
627,627,2,93,53,77,82,11,31.384,-101.191
628,628,1,52,94,62,97,66,32.776,-101.469
629,629,0,65,20,8,39,90,32.037,-101.348
630,630,1,99,67,72,3,22,31.394,-102.178
631,631,0,31,4,58,6,46,32.443,-102.185
632,632,2,47,59,64,50,81,32.89,-102.493
633,633,5,3,30,47,62,76,31.913,-102.273
634,634,3,75,70,44,44,20,32.715,-101.941
635,635,5,88,11,36,3,49,31.101,-102.333
636,636,4,99,27,28,82,28,32.387,-102.154
637,637,2,83,52,65,2,99,32.98,-100.206
638,638,0,60,16,82,22,76,32.64,-102.966
639,639,1,32,77,39,91,90,32.316,-101.873
640,640,3,48,44,58,32,27,31.955,-101.763
641,641,5,66,79,50,74,13,31.015,-100.905
642,642,5,47,71,82,76,77,31.578,-101.778
643,643,5,13,61,8,43,35,32.311,-101.669
644,644,2,33,83,91,83,38,31.385,-102.386
645,645,4,97,30,7,76,51,32.352,-101.691
646,646,5,17,92,3,83,63,31.605,-101.938
647,647,3,51,49,94,4,74,32.45,-100.657
648,648,1,43,92,91,28,87,32.094,-100.386
649,649,3,85,45,64,38,21,32.721,-100.307
650,650,4,23,37,12,60,16,32.517,-101.941
651,651,5,71,97,23,87,42,32.34,-102.635
652,652,1,45,28,95,39,53,32.614,-101.643
653,653,2,33,74,37,59,15,31.963,-102.781
654,654,5,74,74,79,9,60,32.821,-102.204
655,655,4,15,87,48,67,38,31.846,-102.779
656,656,1,17,25,43,52,72,32.828,-101.126
657,657,1,40,91,23,99,10,31.998,-101.638
658,658,5,22,40,81,7,0,31.925,-101.88
659,659,1,97,99,21,73,97,31.324,-100.995
660,660,0,16,78,55,81,54,31.826,-101.243
661,661,3,49,0,4,68,25,32.496,-101.472
662,662,0,41,96,67,24,2,32.385,-102.984
663,663,5,93,31,28,88,44,31.639,-102.472
664,664,0,49,64,75,39,21,31.133,-102.813
665,665,2,37,58,93,66,76,32.073,-101.617
666,666,3,87,17,43,62,45,32.536,-102.229
667,667,1,51,2,29,28,93,31.268,-102.135
668,668,5,2,75,64,21,15,31.75,-100.088
669,669,5,4,48,81,32,98,32.095,-100.448
670,670,0,76,6,84,13,83,32.712,-102.92
671,671,0,88,14,53,56,48,31.253,-100.759
672,672,2,60,89,19,26,88,32.404,-100.419
673,673,0,38,53,84,12,84,32.065,-101.895
674,674,4,77,89,17,53,13,32.047,-100.056
675,675,4,15,36,14,100,13,32.019,-102.187
676,676,4,25,99,33,66,25,31.733,-100.119
677,677,3,37,20,5,70,63,32.864,-102.15
678,678,5,61,42,30,0,1,32.375,-102.636
679,679,0,73,85,63,19,11,32.596,-100.905
680,680,0,92,92,12,32,82,31.473,-101.13
681,681,2,33,59,6,12,22,32.79,-102.839
682,682,2,46,86,40,54,94,31.237,-102.611
683,683,0,1,17,84,82,21,31.673,-101.536
684,684,3,79,34,93,11,47,32.669,-101.597
685,685,1,14,51,51,58,34,32.711,-101.421
686,686,5,61,53,83,21,14,31.271,-100.149
687,687,5,7,20,13,53,75,31.988,-100.67
688,688,5,56,23,78,48,99,31.734,-100.496
689,689,0,87,93,16,61,62,31.231,-101.316
690,690,3,5,8,33,83,40,31.025,-100.115
691,691,5,67,98,95,73,92,32.157,-102.083
692,692,5,43,66,66,88,89,32.266,-102.61
693,693,3,84,93,31,61,44,32.359,-100.23
694,694,5,49,19,71,78,6,31.023,-100.365
695,695,1,64,60,63,21,9,32.538,-100.987
696,696,2,30,42,35,6,64,31.456,-100.746
697,697,5,48,51,30,10,58,31.909,-100.653
698,698,3,11,63,57,40,15,32.018,-100.324
699,699,0,13,51,52,4,71,32.124,-103.0
700,700,0,77,79,81,38,65,32.151,-102.153
701,701,5,85,58,43,46,6,32.672,-102.087
702,702,3,42,71,98,79,76,31.968,-100.065
703,703,5,46,91,57,14,12,32.555,-100.302
704,704,1,0,43,45,81,37,32.121,-100.862
705,705,2,89,13,5,21,63,31.287,-100.064
706,706,5,92,52,13,32,78,31.401,-102.232
707,707,0,50,27,58,100,24,32.467,-101.616
708,708,0,96,53,5,81,86,32.205,-102.496
709,709,3,58,84,75,64,17,32.973,-100.957
710,710,0,67,94,6,70,55,32.717,-100.604
711,711,3,65,99,22,88,74,31.355,-100.008
712,712,1,13,49,84,76,77,32.807,-101.682
713,713,4,49,53,77,88,97,31.508,-101.88
714,714,3,43,37,57,17,17,31.845,-100.533
715,715,5,95,65,38,89,70,32.762,-101.715
716,716,5,94,70,80,27,25,31.429,-100.444
717,717,5,37,87,44,86,16,32.454,-100.338
718,718,1,64,69,88,81,41,32.454,-102.528
719,719,2,71,61,74,73,85,32.454,-101.291
720,720,5,95,68,36,54,1,32.07,-102.564
721,721,0,48,18,6,85,7,31.409,-101.907
722,722,1,36,87,32,18,7,32.414,-101.792
723,723,1,96,69,4,45,57,31.209,-100.477
724,724,5,94,71,28,95,82,32.149,-101.408
725,725,1,65,100,89,36,88,32.36,-102.808
726,726,3,49,53,100,87,40,32.978,-100.739
727,727,0,1,95,32,25,79,32.779,-101.186
728,728,1,81,90,90,82,47,32.546,-100.59
729,729,4,94,77,25,99,92,32.974,-102.208
730,730,2,57,22,87,9,23,32.971,-102.289
731,731,5,65,15,48,5,54,31.571,-100.721
732,732,2,16,20,74,32,0,31.676,-101.09
733,733,5,19,5,19,41,76,31.104,-100.439
734,734,4,84,38,62,73,70,31.733,-102.702
735,735,5,40,67,28,23,66,31.139,-100.931
736,736,1,53,69,68,51,11,31.715,-102.094
737,737,1,84,42,42,46,37,31.447,-100.468
738,738,4,60,71,96,83,1,31.234,-100.261
739,739,2,57,30,82,78,79,31.499,-102.837
740,740,5,41,48,14,49,32,32.106,-100.035
741,741,2,3,66,98,47,65,32.644,-100.917
742,742,3,62,5,37,83,24,31.656,-100.896
743,743,0,12,21,98,68,68,31.015,-100.433
744,744,0,26,85,80,99,27,32.771,-100.193
745,745,3,13,26,68,89,94,32.587,-101.218
746,746,5,9,95,87,19,3,31.94,-100.064
747,747,2,4,11,9,6,22,32.626,-101.969
748,748,4,9,73,29,33,52,31.794,-101.153
749,749,5,51,55,40,2,49,32.378,-102.516
750,750,4,0,82,92,79,8,32.548,-100.602
751,751,0,89,9,45,64,13,31.593,-100.191
752,752,2,77,11,36,97,56,31.781,-101.382
753,753,5,3,60,20,68,28,31.279,-101.399
754,754,4,37,81,18,38,86,32.816,-100.013
755,755,5,47,1,70,71,18,31.252,-102.829
756,756,0,73,76,50,68,70,32.939,-102.652
757,757,2,26,95,94,92,44,31.433,-101.31
758,758,5,65,18,20,23,28,32.263,-101.965
759,759,1,14,23,85,72,6,32.743,-100.752
760,760,3,82,70,9,37,85,31.137,-101.974
761,761,0,25,92,74,62,42,31.731,-102.475
762,762,5,83,30,12,36,79,31.142,-102.208
763,763,2,62,57,42,78,84,31.626,-100.16
764,764,4,19,72,72,46,40,32.963,-101.246
765,765,1,0,40,31,100,28,32.458,-100.376
766,766,3,35,46,17,86,93,31.679,-101.035
767,767,3,57,45,99,39,62,32.129,-102.555
768,768,1,82,77,10,35,17,32.825,-100.794
769,769,1,33,93,80,9,93,31.154,-102.924
770,770,4,80,3,74,74,51,32.575,-100.584
771,771,1,4,70,33,69,69,31.966,-100.322
772,772,1,46,50,28,98,75,32.501,-101.809
773,773,1,59,64,65,11,50,31.745,-100.944
774,774,0,84,30,78,87,21,32.55,-100.895
775,775,1,57,20,22,72,72,32.35,-102.402
776,776,5,93,61,45,5,28,32.559,-101.003
777,777,1,8,33,47,29,5,32.369,-102.154
778,778,4,46,49,60,58,5,31.081,-100.344
779,779,2,13,90,66,81,35,32.709,-101.922
780,780,4,69,72,22,48,83,31.775,-101.504
781,781,4,83,9,66,32,48,32.992,-102.088
782,782,4,51,45,44,62,61,32.816,-100.526
783,783,0,64,17,56,21,29,31.157,-100.893
784,784,5,35,27,19,23,20,31.741,-100.535
785,785,5,15,84,29,53,42,32.475,-102.536
786,786,3,86,61,61,26,75,31.33,-100.349
787,787,3,2,31,5,16,73,32.213,-102.341
788,788,1,80,65,5,73,18,31.114,-102.319
789,789,2,23,66,51,76,72,32.305,-102.924
790,790,5,93,84,36,10,27,31.919,-100.516
791,791,3,61,21,28,52,76,31.292,-100.614
792,792,1,79,84,65,33,21,32.483,-100.192
793,793,2,58,76,75,8,29,31.774,-101.422
794,794,1,13,2,25,66,64,32.401,-101.281
795,795,1,77,12,22,60,78,32.228,-102.841
796,796,4,64,96,15,11,61,32.35,-102.467
797,797,4,69,0,99,86,83,31.883,-100.862
798,798,3,47,5,89,67,54,31.469,-101.026
799,799,3,44,75,94,97,89,32.179,-102.6
800,800,3,17,32,61,98,29,32.863,-102.657
801,801,2,76,69,52,32,24,31.011,-100.096
802,802,5,0,73,66,15,66,31.014,-101.464
803,803,5,26,88,40,52,46,31.218,-102.367
804,804,3,83,74,32,33,68,31.867,-100.688
805,805,2,78,35,87,50,96,31.417,-101.308
806,806,4,100,71,61,22,47,32.145,-100.728
807,807,3,32,39,73,44,99,32.444,-101.37
808,808,5,17,84,15,95,29,31.914,-100.136
809,809,1,12,27,65,51,100,31.693,-100.745
810,810,4,89,87,90,6,20,31.796,-100.396
811,811,0,11,18,60,76,55,31.18,-102.738
812,812,2,28,47,10,77,4,32.483,-101.426
813,813,3,78,83,66,36,91,32.973,-100.553
814,814,0,99,22,81,63,56,31.021,-102.174
815,815,5,66,36,24,4,100,32.227,-100.909
816,816,4,89,29,78,21,86,31.073,-101.527
817,817,1,83,0,20,11,35,32.596,-101.364
818,818,2,85,50,51,75,25,32.06,-102.938
819,819,5,90,8,11,70,36,32.487,-100.71
820,820,4,44,44,35,28,77,32.972,-102.204
821,821,3,51,73,0,33,22,31.833,-100.927
822,822,0,71,9,64,37,43,32.939,-102.521
823,823,4,32,68,73,32,88,31.906,-101.456
824,824,4,61,98,31,96,43,32.968,-101.121
825,825,5,58,75,3,61,14,31.528,-102.724
826,826,3,81,100,28,86,89,31.47,-101.707
827,827,3,45,66,68,1,89,32.704,-101.922
828,828,1,36,11,51,86,95,32.681,-101.6
829,829,0,70,22,60,40,45,31.447,-100.651
830,830,2,23,95,87,24,63,32.509,-102.183
831,831,1,94,30,33,26,29,31.415,-101.978
832,832,4,45,19,99,13,15,32.884,-102.679
833,833,5,84,63,78,0,97,32.755,-100.783
834,834,0,61,47,79,40,63,32.839,-100.647
835,835,2,62,23,97,65,35,31.814,-102.091
836,836,4,16,6,67,54,61,32.924,-100.786
837,837,0,64,44,50,87,99,31.357,-101.128
838,838,0,89,66,58,40,88,31.017,-102.952
839,839,5,26,48,74,12,41,31.74,-100.491
840,840,2,23,70,33,30,34,31.965,-100.489
841,841,2,46,23,63,54,26,31.858,-100.13
842,842,2,46,51,35,57,23,32.17,-102.463
843,843,4,87,29,12,92,34,32.646,-102.035
844,844,4,55,48,25,18,94,31.306,-101.063
845,845,0,22,53,63,17,80,32.058,-100.813
846,846,5,40,100,62,38,32,32.151,-100.675
847,847,0,50,12,88,20,7,31.441,-101.959
848,848,3,80,12,57,95,42,31.532,-101.522
849,849,2,71,71,32,44,2,31.843,-102.504
850,850,2,86,77,25,73,73,32.33,-100.342
851,851,4,22,99,36,45,41,32.378,-100.91
852,852,3,99,94,57,10,48,32.256,-101.827
853,853,3,80,18,21,81,43,31.863,-100.415
854,854,4,73,51,9,10,20,31.703,-102.066
855,855,2,40,83,37,90,34,32.239,-100.36
856,856,3,34,56,99,46,95,32.202,-100.867
857,857,3,52,21,23,2,16,32.49,-102.039
858,858,5,32,95,89,95,10,31.431,-102.317
859,859,3,13,12,8,60,70,31.11,-102.893
860,860,3,67,97,10,13,33,32.265,-102.364
861,861,0,83,49,39,29,31,32.51,-101.837
862,862,3,80,16,16,67,21,31.058,-102.857
863,863,5,45,41,60,59,69,32.914,-101.885
864,864,4,56,17,89,69,22,32.21,-100.553
865,865,3,80,95,81,72,55,32.072,-100.38
866,866,5,68,39,44,61,69,31.465,-102.634
867,867,3,39,46,52,33,19,31.621,-102.957
868,868,0,66,97,17,44,36,31.96,-100.809
869,869,0,88,62,96,61,38,31.018,-101.237
870,870,2,76,29,0,70,47,31.386,-101.314
871,871,4,55,50,31,20,91,32.509,-100.355
872,872,3,48,28,33,10,54,32.28,-102.019
873,873,4,97,78,88,87,34,31.583,-100.344
874,874,5,68,34,52,24,8,31.373,-102.441
875,875,2,14,81,58,79,57,31.557,-100.131
876,876,4,62,24,41,2,19,31.101,-100.809
877,877,0,23,13,36,34,16,32.464,-101.205
878,878,5,1,29,11,19,1,32.01,-102.111
879,879,2,53,39,100,63,47,31.949,-100.146
880,880,0,42,10,96,18,7,31.545,-101.393
881,881,0,69,60,23,24,32,32.673,-101.438
882,882,0,15,98,91,31,49,32.579,-101.186
883,883,1,94,4,25,58,94,32.578,-102.616
884,884,4,85,26,60,49,87,32.968,-101.722
885,885,2,20,80,93,5,95,32.919,-100.749
886,886,4,15,32,61,81,38,31.406,-101.524
887,887,0,85,27,14,30,81,31.889,-101.671
888,888,0,21,35,74,15,50,32.616,-102.005
889,889,0,5,74,100,88,60,32.409,-100.558
890,890,1,47,98,11,31,20,32.023,-102.626
891,891,5,79,43,97,80,7,31.122,-101.544
892,892,5,19,89,68,13,16,31.999,-102.047
893,893,2,71,100,82,96,44,32.649,-101.204
894,894,5,24,2,88,48,45,32.483,-102.449
895,895,2,5,62,90,56,71,31.603,-100.777
896,896,5,62,24,72,23,69,31.712,-101.675
897,897,5,59,35,76,70,20,31.141,-100.825
898,898,1,57,37,33,69,46,31.929,-102.998
899,899,5,64,48,93,23,2,32.269,-101.509
900,900,4,30,41,92,8,84,32.98,-100.793
901,901,3,24,67,87,63,98,32.129,-102.369
902,902,4,36,41,52,82,41,31.226,-102.606
903,903,4,84,8,5,16,22,32.788,-102.872
904,904,1,13,62,24,12,4,32.169,-100.372
905,905,3,84,62,67,79,89,32.208,-101.952
906,906,0,46,28,77,91,9,31.026,-102.146
907,907,5,62,10,59,81,7,31.739,-100.715
908,908,5,53,47,90,7,78,31.544,-100.834
909,909,0,93,9,38,9,27,32.967,-100.873
910,910,0,12,92,29,68,49,31.388,-102.209
911,911,4,84,31,72,80,22,32.143,-100.714
912,912,3,95,13,98,81,73,31.733,-100.238
913,913,3,89,85,54,13,21,32.622,-102.262
914,914,4,51,64,43,84,20,32.093,-100.543
915,915,3,45,40,70,41,47,31.844,-100.407
916,916,3,92,41,77,30,72,32.117,-102.124
917,917,3,98,70,95,32,46,32.969,-101.147
918,918,3,50,0,92,4,36,32.22,-102.934
919,919,4,17,38,0,38,28,31.439,-101.711
920,920,0,98,88,35,70,65,32.139,-100.663
921,921,4,19,12,4,58,45,31.319,-102.434
922,922,2,46,74,31,29,32,32.661,-101.77
923,923,0,73,51,72,27,93,31.158,-100.037
924,924,2,61,22,62,88,89,32.18,-102.61
925,925,4,82,38,4,93,73,31.781,-102.679
926,926,0,98,42,44,55,53,32.905,-102.507
927,927,1,95,83,77,1,81,32.592,-100.411
928,928,3,6,39,67,5,40,32.105,-100.687
929,929,1,41,64,89,28,19,31.103,-100.241
930,930,5,50,57,96,76,73,32.033,-102.632
931,931,1,55,37,100,50,18,31.27,-101.624
932,932,0,60,73,95,6,70,31.817,-101.925
933,933,0,51,64,55,99,89,31.267,-102.448
934,934,3,71,25,62,50,83,32.17,-102.197
935,935,4,78,94,67,31,31,31.146,-101.91
936,936,3,41,87,73,11,14,32.375,-101.306
937,937,3,46,44,24,41,44,32.216,-100.316
938,938,0,98,39,21,44,78,32.682,-101.189
939,939,4,18,56,5,29,25,32.403,-101.469
940,940,1,96,93,10,14,94,31.111,-102.005
941,941,4,18,36,1,43,88,32.647,-102.545
942,942,2,57,60,2,42,26,32.515,-100.797
943,943,1,26,69,66,96,33,32.123,-101.022
944,944,4,93,18,88,89,85,31.037,-101.458
945,945,4,84,67,5,32,21,31.123,-101.837
946,946,1,89,79,34,6,59,32.34,-102.966
947,947,0,49,84,34,84,84,31.737,-102.559
948,948,0,37,83,49,29,48,32.041,-100.094
949,949,0,40,62,76,68,11,31.381,-102.186
950,950,4,58,71,91,2,5,31.506,-100.832
951,951,2,42,62,50,95,20,31.037,-101.58
952,952,5,45,45,80,38,30,32.026,-101.871
953,953,0,80,32,49,3,71,32.943,-101.853
954,954,1,19,43,50,84,17,31.179,-100.011
955,955,3,66,86,78,80,87,31.465,-101.291
956,956,1,73,19,54,39,77,31.674,-101.161
957,957,4,16,26,83,17,74,32.108,-100.199
958,958,1,17,39,88,90,67,32.862,-102.447
959,959,3,98,18,83,72,20,31.65,-102.723
960,960,4,68,92,15,23,40,32.719,-102.404
961,961,5,3,97,40,52,52,31.621,-101.186
962,962,5,81,94,35,19,99,31.384,-102.563
963,963,1,23,3,97,78,78,31.546,-100.52
964,964,4,78,29,76,29,29,32.407,-102.894
965,965,2,10,88,99,61,17,32.028,-100.524
966,966,3,91,83,47,23,49,32.006,-101.06
967,967,1,20,24,28,4,52,32.565,-102.939
968,968,2,52,28,95,85,25,32.551,-102.163
969,969,0,22,56,78,62,88,31.665,-101.126
970,970,1,54,51,99,5,77,32.505,-101.442
971,971,5,40,50,78,95,73,32.216,-100.804
972,972,4,82,90,100,4,66,31.223,-101.151
973,973,3,5,31,66,68,50,32.505,-102.84
974,974,4,49,66,97,80,6,31.388,-101.808
975,975,3,50,38,99,36,59,31.34,-101.27
976,976,2,78,6,88,66,18,31.949,-100.354
977,977,3,11,92,64,14,23,32.594,-100.603
978,978,5,69,17,50,52,41,31.923,-102.898
979,979,1,58,75,91,25,58,31.184,-101.976
980,980,2,88,83,91,20,91,32.501,-102.494
981,981,0,14,90,57,81,46,31.174,-100.855
982,982,5,49,93,65,78,20,31.775,-100.746
983,983,3,5,98,21,42,72,32.784,-100.299
984,984,1,20,18,22,98,91,31.105,-101.282
985,985,2,39,93,98,57,36,32.282,-102.26
986,986,0,16,25,0,79,97,31.518,-102.95
987,987,3,63,63,69,0,77,32.807,-100.979
988,988,1,27,75,84,60,58,31.839,-101.191
989,989,0,76,76,0,31,70,31.569,-100.462
990,990,5,71,26,6,23,18,31.112,-100.325
991,991,2,4,18,4,85,73,32.716,-100.529
992,992,2,42,11,6,13,53,31.365,-102.34
993,993,5,36,78,84,88,89,32.218,-100.656
994,994,4,22,58,95,74,46,32.907,-102.854
995,995,0,98,38,41,47,48,32.679,-102.723
996,996,3,70,8,37,60,17,31.249,-100.155
997,997,2,42,67,52,67,26,32.425,-102.144
998,998,4,7,13,73,93,80,32.083,-102.641
999,999,3,92,88,77,100,90,31.588,-101.251
1000,1000,4,40,33,67,73,79,31.724,-102.469
1001,1001,4,72,63,66,93,80,32.019,-100.983
1002,1002,1,78,29,90,37,24,31.003,-102.516
1003,1003,0,59,80,15,94,26,32.637,-100.48
1004,1004,3,52,5,42,44,71,32.65,-100.389
1005,1005,1,1,81,25,88,36,31.521,-102.723
1006,1006,2,38,64,70,41,98,31.012,-102.534
1007,1007,5,42,43,50,92,72,32.261,-102.881
1008,1008,1,24,42,43,86,61,32.876,-101.057
1009,1009,0,82,17,61,19,80,31.943,-100.801
1010,1010,2,59,100,52,95,7,32.71,-100.866
1011,1011,2,72,92,86,40,71,32.097,-102.924
1012,1012,1,73,87,42,45,8,32.985,-102.389
1013,1013,2,3,43,48,80,68,32.725,-102.321
1014,1014,4,77,49,23,76,14,32.77,-101.738
1015,1015,5,40,90,4,34,52,31.177,-100.965
1016,1016,1,47,57,38,27,67,31.619,-102.284
1017,1017,0,47,100,4,99,25,32.87,-102.621
1018,1018,3,64,3,61,64,19,31.389,-101.607
1019,1019,3,93,67,39,99,41,31.293,-102.598
1020,1020,4,86,16,26,92,4,31.94,-101.413
1021,1021,5,66,14,0,39,5,32.407,-100.566
1022,1022,0,42,59,5,13,66,32.569,-100.301
1023,1023,5,39,2,73,97,39,32.308,-102.141
1024,1024,2,25,24,36,35,68,31.653,-101.194
1025,1025,5,15,34,19,20,35,31.234,-102.938
1026,1026,4,71,65,13,26,69,31.717,-100.75
1027,1027,2,34,18,90,36,73,31.501,-102.299
1028,1028,0,39,78,43,69,56,31.103,-102.468
1029,1029,0,60,86,6,13,49,31.11,-102.648
1030,1030,3,50,22,90,76,75,32.289,-100.174
1031,1031,5,57,78,45,39,42,32.674,-102.189
1032,1032,5,97,85,68,10,96,32.565,-101.093
1033,1033,4,16,11,89,59,12,31.933,-101.729
1034,1034,5,82,90,98,59,60,31.474,-102.084
1035,1035,1,78,33,46,50,23,32.432,-100.276
1036,1036,2,100,41,58,62,3,31.133,-101.054
1037,1037,0,44,61,59,21,36,32.572,-101.573
1038,1038,4,73,16,65,13,51,32.674,-100.075
1039,1039,0,41,71,83,9,38,32.091,-101.112
1040,1040,3,75,52,30,79,31,32.122,-102.349
1041,1041,3,49,8,43,26,88,32.21,-101.235
1042,1042,3,72,100,43,69,88,31.483,-102.292
1043,1043,5,85,9,94,91,73,32.713,-101.007
1044,1044,0,75,76,59,41,71,31.199,-101.177
1045,1045,1,39,51,8,76,13,32.403,-100.558
1046,1046,3,41,63,82,84,7,31.185,-102.109
1047,1047,1,74,96,81,0,96,31.3,-100.294
1048,1048,1,57,68,37,49,78,32.183,-101.169
1049,1049,1,26,87,40,38,72,32.626,-100.217
1050,1050,2,55,91,44,11,74,31.016,-100.496
1051,1051,4,51,16,37,7,47,32.845,-100.752
1052,1052,0,0,90,71,45,14,32.763,-101.845
1053,1053,0,30,55,89,75,50,32.28,-101.697
1054,1054,5,48,51,48,55,69,31.432,-100.287
1055,1055,1,60,17,24,71,49,32.727,-101.525
1056,1056,3,19,36,85,16,17,31.023,-102.707
1057,1057,5,2,18,92,62,84,31.894,-102.444
1058,1058,0,17,82,53,58,100,32.424,-100.525
1059,1059,3,79,23,58,65,54,32.13,-101.157
1060,1060,3,45,28,23,54,77,31.015,-100.633
1061,1061,3,93,30,91,64,34,31.841,-100.763
1062,1062,4,46,4,4,72,61,32.443,-101.491
1063,1063,0,74,61,88,10,18,32.495,-100.005
1064,1064,4,96,99,35,59,66,31.16,-100.857
1065,1065,4,11,31,60,80,94,32.359,-100.261
1066,1066,0,87,81,69,74,39,32.255,-102.784
1067,1067,2,68,99,1,60,58,32.049,-101.079
1068,1068,4,93,42,53,45,37,31.592,-102.314
1069,1069,0,88,76,95,38,93,32.607,-100.692
1070,1070,2,7,80,60,74,21,32.173,-102.789
1071,1071,5,37,94,79,3,36,31.992,-102.663
1072,1072,1,64,9,100,35,32,31.271,-100.478
1073,1073,2,35,32,1,94,14,32.236,-102.285
1074,1074,4,94,19,84,57,47,32.654,-102.282
1075,1075,2,100,89,30,62,23,32.637,-100.84
1076,1076,0,43,10,18,76,19,32.715,-100.969
1077,1077,3,98,49,30,84,56,32.486,-100.389
1078,1078,1,26,73,93,44,6,32.315,-101.918
1079,1079,0,6,21,59,51,60,31.617,-101.05
1080,1080,5,96,68,29,48,87,32.445,-101.403
1081,1081,3,33,18,67,55,1,31.591,-101.162
1082,1082,3,86,40,67,87,5,31.199,-100.824
1083,1083,5,45,55,78,83,34,31.686,-101.893
1084,1084,2,12,32,83,74,50,31.944,-100.235
1085,1085,5,30,93,86,75,98,31.399,-100.871
1086,1086,2,86,88,23,40,70,31.021,-100.245
1087,1087,0,8,1,52,12,67,31.212,-100.193
1088,1088,3,44,28,92,36,32,31.395,-102.861
1089,1089,0,79,11,7,76,84,32.83,-102.112
1090,1090,4,81,15,90,15,11,32.753,-100.524
1091,1091,1,48,84,97,82,72,32.644,-102.244
1092,1092,0,89,23,32,37,59,32.352,-102.69
1093,1093,5,58,35,98,54,88,32.85,-100.266
1094,1094,2,32,20,99,9,35,32.591,-102.745
1095,1095,3,49,42,7,33,33,31.364,-101.196
1096,1096,0,62,25,78,50,22,32.321,-100.985
1097,1097,0,18,69,98,55,27,32.257,-100.365
1098,1098,0,56,91,33,13,4,31.149,-102.712
1099,1099,4,93,32,99,57,2,32.836,-100.962
1100,1100,1,83,81,0,4,85,31.799,-101.909
1101,1101,1,89,42,50,73,0,32.055,-100.102
1102,1102,3,61,55,51,93,99,32.663,-102.713
1103,1103,4,28,0,49,88,99,31.987,-102.504
